5.133867416367166037e-02
3.019102725996458680e-02
5.103372215266088752e-02
4.614898416471779896e-02
3.868035556938398400e-02
5.793585463486339293e-02
4.243115878889169856e-02
3.520887906593905825e-02
3.956605425057801995e-02
3.401547611542032890e-02
3.643939860042544332e-02
4.755893400611710398e-02
4.930478106668667593e-02
2.696672167172109447e-02
3.811659093260622022e-02
3.330493289694502757e-02
4.233223654055229268e-02
4.023525895774038297e-02
3.029542553708974850e-02
1.586646372777589242e-02
4.218336688504775722e-02
1.698494337913647456e-02
4.218062915305198501e-02
4.422647694321990564e-02
5.131128477292423717e-02
4.986927993124989911e-02
3.343034699019620248e-02
3.344237454908705054e-02
6.834640770844879754e-02
2.521768993049189334e-02
